date,open,high,low,close,volume
02/03/04,1.7143,1.7214,1.6979,1.7007,64171800
03/03/04,1.6857,1.7279,1.6857,1.7086,56282800
04/03/04,1.7114,1.8014,1.7079,1.7971,165055800
05/03/04,1.7821,1.9636,1.7786,1.91,385149800
08/03/04,1.9136,1.9136,1.8429,1.8571,130718000
09/03/04,1.85,1.945,1.8393,1.9357,154590800
10/03/04,1.9279,2.01,1.9243,1.9771,251741000
11/03/04,1.9471,2.0029,1.935,1.9393,148962800
12/03/04,1.9514,1.9843,1.9407,1.9686,82306000
15/03/04,1.9307,1.9536,1.8757,1.8893,120429400
16/03/04,1.8964,1.9007,1.8136,1.8443,151358200
17/03/04,1.8543,1.8843,1.8414,1.8707,102858000
18/03/04,1.8529,1.8614,1.8279,1.8336,80270400
19/03/04,1.8357,1.9243,1.8243,1.8471,102144000
22/03/04,1.8121,1.8693,1.8036,1.8471,104757800
23/03/04,1.8514,1.8571,1.8014,1.8064,96378800
24/03/04,1.8071,1.8393,1.805,1.8214,107053800
25/03/04,1.8643,1.9221,1.8493,1.9193,141611400
26/03/04,1.9221,1.9543,1.9221,1.9314,104973400
29/03/04,1.9571,1.9993,1.9429,1.9936,87682000
30/03/04,1.99,1.9964,1.9529,1.9943,89919200
31/03/04,1.99,1.9986,1.925,1.9314,97693400
01/04/04,1.9214,1.9479,1.9014,1.9364,79583000
02/04/04,1.9814,1.995,1.945,1.9643,68619600
05/04/04,1.9629,2.0264,1.96,2.0229,96418000
06/04/04,1.9814,2.0107,1.9593,1.9879,64498000
07/04/04,1.9729,1.9786,1.9229,1.9507,63779800
08/04/04,1.9929,2,1.9429,1.9664,60229400
12/04/04,1.9643,2.0071,1.9636,2.0029,57635200
13/04/04,2,2.0021,1.9171,1.9236,109099200
14/04/04,1.91,1.9336,1.8793,1.9029,159933200
15/04/04,2.0714,2.1129,2.0114,2.0929,440361600
16/04/04,2.0764,2.0936,2.0357,2.0843,100732800
19/04/04,2.0086,2.0536,1.9879,2.025,178088400
20/04/04,2.015,2.0293,1.9686,1.9807,88629800
21/04/04,1.9714,2.0086,1.955,1.9807,81468800
22/04/04,1.9686,2.0129,1.9364,1.9843,86146200
23/04/04,1.9786,2,1.9321,1.9786,78957200
26/04/04,1.97,1.9739,1.9286,1.9379,57782200
27/04/04,1.9457,1.96,1.9064,1.9243,70966000
28/04/04,1.9157,1.9293,1.8814,1.8893,57792000
29/04/04,1.8893,1.9286,1.8557,1.9121,115197600
30/04/04,1.9079,1.9257,1.8207,1.8414,116625600
03/05/04,1.8571,1.8807,1.8386,1.8621,74408600
04/05/04,1.855,1.8964,1.8214,1.8671,69995800
05/05/04,1.8714,1.9107,1.8543,1.9036,59526600
06/05/04,1.8864,1.9107,1.85,1.8986,65889600
07/05/04,1.8979,1.9693,1.8964,1.905,104759200
10/05/04,1.8764,1.9,1.8529,1.8771,62494600
11/05/04,1.8857,1.9421,1.8857,1.9386,76293000
12/05/04,1.9136,1.9529,1.8743,1.95,61355000
13/05/04,1.9377,1.98,1.9214,1.9421,57463000
14/05/04,1.9464,1.9514,1.8893,1.9329,64450400
17/05/04,1.9071,1.9329,1.8829,1.9029,75111400
18/05/04,1.9264,1.9493,1.9143,1.9329,51515800
19/05/04,1.9571,1.9643,1.8871,1.8907,93898000
20/05/04,1.9021,1.9286,1.8907,1.9079,49074200
21/05/04,1.9214,1.9429,1.9093,1.9364,44973600
24/05/04,1.9464,1.9929,1.9364,1.9529,58900800
25/05/04,1.9643,2.0364,1.9493,2.0293,79994600
26/05/04,2.0221,2.0557,2,2.0364,80542000
27/05/04,2.0343,2.0429,1.9871,2.0121,58993200
28/05/04,2.0057,2.0193,1.9857,2.0043,36429400
01/06/04,1.985,2.0143,1.9721,2.0043,45533600
02/06/04,2.0021,2.0836,1.9857,2.0657,79678200
03/06/04,2.0514,2.0707,2.0207,2.0286,62732600
04/06/04,2.04,2.0893,2.0364,2.0557,99778000
07/06/04,2.0743,2.1414,2.0579,2.1293,73969000
08/06/04,2.1421,2.1743,2.1307,2.1679,103905200
09/06/04,2.1493,2.1936,2.1429,2.1571,87301200
10/06/04,2.1657,2.2121,2.1571,2.1957,64394400
14/06/04,2.1893,2.1914,2.1071,2.1514,60996600
15/06/04,2.1786,2.2243,2.1614,2.1921,111158600
16/06/04,2.1871,2.38,2.1807,2.3386,227410400
17/06/04,2.325,2.3664,2.3007,2.3436,137830000
18/06/04,2.3271,2.3864,2.3164,2.3507,101563000
21/06/04,2.3643,2.3929,2.2943,2.3093,97553400
22/06/04,2.3086,2.3636,2.3064,2.3571,90127800
23/06/04,2.3571,2.4164,2.3493,2.4071,97717200
24/06/04,2.3943,2.4071,2.3557,2.37,63128800
25/06/04,2.3621,2.4071,2.3571,2.4071,80857000
28/06/04,2.4214,2.4421,2.3007,2.3207,130274200
29/06/04,2.2929,2.3564,2.2436,2.3214,147638400
30/06/04,2.3221,2.355,2.2779,2.3243,93261000
01/07/04,2.2914,2.32,2.2786,2.3071,85485400
02/07/04,2.175,2.2271,2.1236,2.22,227670800
06/07/04,2.2336,2.2443,2.2,2.2107,87245200
07/07/04,2.2007,2.24,2.1521,2.1707,99498000
08/07/04,2.1521,2.1914,2.1393,2.1529,58345000
09/07/04,2.1621,2.1786,2.145,2.145,52215800
12/07/04,2.1436,2.1457,2.0664,2.0814,127905400
13/07/04,2.0893,2.1143,2.0729,2.0871,79044000
14/07/04,2.0614,2.1407,2.0529,2.1129,208950000
15/07/04,2.3321,2.4021,2.2936,2.3521,441931000
16/07/04,2.3464,2.3514,2.2943,2.3,122095400
19/07/04,2.2893,2.3014,2.2614,2.2836,133292600
20/07/04,2.2807,2.3,2.2536,2.3,80936800
21/07/04,2.3072,2.3364,2.2386,2.2586,75314400
22/07/04,2.2386,2.2664,2.2186,2.2629,83529600
23/07/04,2.2643,2.2679,2.1771,2.1929,68392800
26/07/04,2.2036,2.2464,2.1986,2.2329,98483000
27/07/04,2.2679,2.3393,2.255,2.3164,106251600
28/07/04,2.3079,2.315,2.2257,2.305,71262800
29/07/04,2.3214,2.3443,2.295,2.3314,55539400
30/07/04,2.335,2.3571,2.2857,2.31,60755800
02/08/04,2.2271,2.3,2.2236,2.2557,91273000
03/08/04,2.25,2.2657,2.225,2.235,52907400
04/08/04,2.2279,2.2943,2.2264,2.2707,69122200
05/08/04,2.2679,2.3071,2.2321,2.2421,61125400
06/08/04,2.2071,2.2214,2.1214,2.1271,123072600
09/08/04,2.1321,2.175,2.1293,2.1643,72711800
10/08/04,2.1707,2.2529,2.1679,2.2514,87759000
11/08/04,2.2214,2.2236,2.1614,2.215,80598000
12/08/04,2.1757,2.2036,2.1629,2.1693,56550200
13/08/04,2.19,2.2343,2.1714,2.2029,82012000
16/08/04,2.2057,2.2657,2.1886,2.1986,108918600
17/08/04,2.1857,2.2236,2.1679,2.205,80754800
18/08/04,2.1793,2.275,2.1779,2.2671,91163800
19/08/04,2.2507,2.2757,2.1686,2.1936,97230000
20/08/04,2.1936,2.2136,2.1779,2.2,79195200
23/08/04,2.2043,2.2336,2.1857,2.22,63665000
24/08/04,2.2329,2.2821,2.2279,2.2821,93534000
25/08/04,2.2793,2.3679,2.2664,2.3607,126404600
26/08/04,2.3636,2.5129,2.3386,2.4757,238964600
27/08/04,2.4721,2.4829,2.4286,2.4536,97203400
30/08/04,2.43,2.48,2.4257,2.4371,54535600
31/08/04,2.4336,2.4964,2.4286,2.4636,94140200
01/09/04,2.45,2.5707,2.4421,2.5614,128931600
02/09/04,2.5357,2.5579,2.4879,2.5471,101581200
03/09/04,2.5021,2.5657,2.5007,2.5164,73367000
07/09/04,2.5286,2.585,2.5164,2.5543,75489400
08/09/04,2.55,2.6121,2.5486,2.5964,85881600
09/09/04,2.5786,2.5929,2.52,2.55,115334800
10/09/04,2.5471,2.5879,2.5329,2.5621,82003600
13/09/04,2.5614,2.5764,2.5229,2.5421,70494200
14/09/04,2.5214,2.5393,2.4843,2.535,63705600
15/09/04,2.5143,2.5341,2.4857,2.5143,58167200
16/09/04,2.5143,2.6257,2.5057,2.5964,125479200
17/09/04,2.6107,2.67,2.6,2.6529,125577200
20/09/04,2.6357,2.7129,2.6336,2.6936,61250000
21/09/04,2.695,2.7764,2.6757,2.715,96663000
22/09/04,2.7214,2.7243,2.6293,2.6371,100422000
23/09/04,2.6457,2.6786,2.6379,2.6621,99351000
24/09/04,2.6714,2.7143,2.6536,2.6636,92372000
27/09/04,2.6407,2.7129,2.6307,2.6807,99379000
28/09/04,2.6786,2.735,2.675,2.7171,88296600
29/09/04,2.7093,2.7757,2.7014,2.7629,68377400
30/09/04,2.7857,2.805,2.7464,2.7679,106253000
01/10/04,2.7964,2.7993,2.7557,2.7621,116351200
04/10/04,2.7864,2.7986,2.7679,2.7707,143521000
05/10/04,2.7543,2.8336,2.7429,2.8121,101540600
06/10/04,2.8214,2.9114,2.8193,2.9029,111575800
07/10/04,2.8957,2.9236,2.8186,2.83,106537200
08/10/04,2.825,2.8407,2.7743,2.79,89807200
11/10/04,2.7714,2.79,2.7286,2.7564,80967600
12/10/04,2.75,2.7557,2.6893,2.735,115047800
13/10/04,2.7757,2.84,2.7671,2.8393,290752000
14/10/04,3.0736,3.2679,3.0393,3.2129,692106800
15/10/04,3.2079,3.2579,3.1564,3.25,257782000
18/10/04,3.1993,3.4107,3.1929,3.4107,300188000
19/10/04,3.4357,3.4536,3.3793,3.3871,200498200
20/10/04,3.3643,3.4,3.3321,3.3907,151277000
21/10/04,3.4029,3.4379,3.3829,3.4243,181126400
22/10/04,3.3857,3.405,3.3586,3.3864,120766800
25/10/04,3.3707,3.4171,3.3621,3.3964,98161000
26/10/04,3.3893,3.4321,3.355,3.4264,148590400
27/10/04,3.4757,3.6157,3.4407,3.5929,298373600
28/10/04,3.57,3.73,3.5357,3.7279,216066200
29/10/04,3.7114,3.8,3.7,3.7429,202554800
01/11/04,3.75,3.8043,3.7171,3.7464,150512600
02/11/04,3.745,3.8629,3.7429,3.8214,182497000
03/11/04,3.8886,4.0079,3.8564,3.9507,301043400
04/11/04,3.9307,3.9679,3.8836,3.8893,232156400
05/11/04,3.9214,3.9286,3.7171,3.9086,301261800
08/11/04,3.895,3.9607,3.8471,3.8843,131730200
09/11/04,3.8714,3.8964,3.8129,3.8607,118941200
10/11/04,3.8536,3.9564,3.8507,3.9107,127169000
11/11/04,3.925,3.9593,3.8736,3.95,101824800
12/11/04,3.9293,3.9779,3.9171,3.9643,98925400
15/11/04,3.9343,3.9614,3.8814,3.9457,94011400
16/11/04,3.9357,3.9429,3.8914,3.9239,73775800
17/11/04,3.9421,3.9607,3.8729,3.9214,99437800
18/11/04,3.8786,3.9607,3.8779,3.9564,114787400
19/11/04,3.9636,4.065,3.8929,3.9407,191319800
22/11/04,4.1457,4.5714,4.1357,4.3821,642052600
23/11/04,4.4493,4.4607,4.3607,4.3764,227862600
24/11/04,4.4064,4.6571,4.3964,4.575,347697000
26/11/04,4.6679,4.6971,4.5957,4.6107,137536000
29/11/04,4.9286,4.9693,4.815,4.8886,428229200
30/11/04,4.91,4.9136,4.7893,4.7893,257129600
01/12/04,4.8421,4.8536,4.7336,4.8421,200138400
02/12/04,4.7236,4.7786,4.6186,4.6579,246860600
03/12/04,4.6114,4.6429,4.4107,4.4771,309712200
06/12/04,4.5936,4.7314,4.4964,4.6986,311980200
07/12/04,4.7093,4.7664,4.4686,4.4921,264224800
08/12/04,4.5107,4.6021,4.4321,4.52,172975600
09/12/04,4.4821,4.6,4.4336,4.5707,185375400
10/12/04,4.645,4.7179,4.6214,4.6536,193943400
13/12/04,4.6957,4.7071,4.6143,4.6364,98760200
14/12/04,4.6668,4.7057,4.6443,4.6636,103930400
15/12/04,4.66,4.6757,4.6186,4.6614,99590400
16/12/04,4.7314,4.8214,4.7179,4.7569,281528800
17/12/04,4.7736,4.7886,4.6357,4.6421,195874000
20/12/04,4.6771,4.7143,4.4114,4.48,292031600
21/12/04,4.54,4.555,4.4,4.5493,266103600
22/12/04,4.585,4.5971,4.5286,4.5536,141457400
23/12/04,4.5536,4.5893,4.5429,4.5721,61482400
27/12/04,4.6171,4.6536,4.4914,4.5114,139872600
28/12/04,4.5214,4.5893,4.4321,4.5843,152938800
29/12/04,4.5571,4.6414,4.5407,4.6029,112390600
30/12/04,4.6293,4.645,4.5871,4.6286,86335200
31/12/04,4.635,4.6429,4.5736,4.6,69647200
03/01/05,4.6271,4.6507,4.4714,4.5207,172998000
04/01/05,4.5571,4.6764,4.4979,4.5671,274202600
05/01/05,4.605,4.6607,4.575,4.6071,170108400
06/01/05,4.6204,4.6364,4.5236,4.6107,176388800
07/01/05,4.6429,4.9736,4.625,4.9464,556862600
10/01/05,4.9929,5.05,4.8486,4.9257,431327400
11/01/05,4.8757,4.9393,4.5814,4.6114,652906800
12/01/05,4.6679,4.7071,4.5214,4.6757,479925600
13/01/05,5.2607,5.3157,4.9807,4.9857,791179200
14/01/05,5.0171,5.1229,4.9421,5.0143,442685600
18/01/05,4.9814,5.05,4.9436,5.0464,251615000
19/01/05,5.0429,5.1043,4.9821,4.9914,187973800
20/01/05,4.975,5.0907,4.9621,5.0329,228730600
21/01/05,5.0871,5.1143,5,5.035,227833200
24/01/05,5.07,5.1271,5.0393,5.0543,210407400
25/01/05,5.1007,5.2029,5.0671,5.1464,242307800
26/01/05,5.1914,5.1964,5.0871,5.1607,184874200
27/01/05,5.1543,5.2086,5.1107,5.1886,124056800
28/01/05,5.1871,5.2843,5.1743,5.2843,200403000
31/01/05,5.3271,5.5636,5.3221,5.4929,420274400
01/02/05,5.5036,5.555,5.47,5.5379,169598800
02/02/05,5.5643,5.7079,5.5493,5.6879,255015600
03/02/05,5.65,5.6736,5.5236,5.5579,182912800
04/02/05,5.5779,5.6379,5.5379,5.6314,140889000
07/02/05,5.6379,5.6679,5.5357,5.6386,131114200
08/02/05,5.6479,5.8129,5.6279,5.7786,222504800
09/02/05,5.7857,5.8564,5.5786,5.6243,297864000
10/02/05,5.6229,5.6629,5.4757,5.5971,273254800
11/02/05,5.7043,5.84,5.6386,5.8007,300263600
14/02/05,5.94,6.0564,5.8607,6.045,317865800
15/02/05,6.19,6.3629,6.1429,6.315,578054400
16/02/05,6.2964,6.4429,6.2393,6.4379,409810800
17/02/05,6.475,6.4914,6.2464,6.2721,379618400
18/02/05,6.2671,6.2757,6.1607,6.2007,290813600
22/02/05,6.1643,6.3071,6.0921,6.0921,304823400
23/02/05,6.1921,6.3179,6.1107,6.3021,336295400
24/02/05,6.32,6.3793,6.2664,6.3521,379757000
25/02/05,6.4014,6.4221,6.2993,6.3564,228877600
28/02/05,6.3829,6.4486,6.28,6.4086,81451300
01/03/05,6.4271,6.4443,6.3086,6.3571,117047000
02/03/05,6.3214,6.4129,6.2971,6.303,114540300
03/03/05,6.3343,6.3443,5.8886,5.97,352913400
04/03/05,6.1086,6.1443,5.9786,6.1157,189154700
07/03/05,6.1143,6.1786,6.05,6.1071,112658000
08/03/05,5.9857,6.0229,5.7286,5.79,255362800
09/03/05,5.6586,5.7543,5.5471,5.6214,330616300
10/03/05,5.6557,5.7514,5.5857,5.69,194277300
11/03/05,5.7443,5.7986,5.6857,5.7529,158207700
14/03/05,5.7886,5.8271,5.6457,5.76,151346300
15/03/05,5.8057,5.8771,5.75,5.8514,127152200
16/03/05,5.8871,6.0443,5.8257,5.8829,174453300
17/03/05,5.9329,6.1257,5.9029,6.0357,200480000
18/03/05,6.19,6.2057,6.0714,6.1371,235037600
21/03/05,6.1843,6.2814,6.1229,6.2429,135282000
22/03/05,6.2443,6.28,6.0971,6.1186,137853800
23/03/05,6.0643,6.2,6.0029,6.0786,152455800
24/03/05,6.1357,6.1429,6.0714,6.0714,88176200
28/03/05,6.1071,6.1371,6.0671,6.0757,68852700
29/03/05,6.08,6.1186,5.9286,5.9643,115339000
30/03/05,5.9986,6.1143,5.9744,6.1143,98739900
31/03/05,6.0643,6.0743,5.9414,5.9529,159033700
01/04/05,6.0129,6.0257,5.7957,5.8414,160321000
04/04/05,5.8557,5.9014,5.7371,5.87,145003600
05/04/05,5.8886,6.0343,5.87,5.9843,139059900
06/04/05,6.0571,6.1157,6.0214,6.0471,103706400
07/04/05,6.0471,6.25,6.0357,6.2229,126746900
08/04/05,6.2429,6.35,6.22,6.2486,162487500
11/04/05,6.3171,6.3214,5.9871,5.9886,205415700
12/04/05,6.07,6.17,6.0014,6.0943,245265300
13/04/05,6.1357,6.1414,5.77,5.8629,342986700
14/04/05,5.5443,5.7114,5.2629,5.3229,688298100
15/04/05,5.2314,5.3214,5.04,5.05,432021800
18/04/05,5.0043,5.1857,4.8571,5.0886,331794400
19/04/05,5.2286,5.3486,5.1243,5.2986,270410700
20/04/05,5.38,5.3914,5.0629,5.0729,236282900
21/04/05,5.2,5.3129,5.1286,5.3057,189898100
22/04/05,5.2571,5.2857,4.9857,5.0714,209782300
25/04/05,5.2129,5.2886,5.1586,5.2829,186615100
26/04/05,5.2543,5.3586,5.16,5.17,202626900
27/04/05,5.1271,5.1943,5.0729,5.1357,153472200
28/04/05,5.1843,5.1914,5.0343,5.0771,143776500
29/04/05,5.1643,5.1757,5.0314,5.1514,167907600
02/05/05,5.1729,5.2357,5.1457,5.2043,116480000
03/05/05,5.2,5.2486,5.1471,5.1729,124184900
04/05/05,5.1586,5.3143,5.1571,5.3071,112044100
05/05/05,5.3214,5.3243,5.21,5.24,96841500
06/05/05,5.27,5.3329,5.2557,5.32,81561900
09/05/05,5.32,5.35,5.25,5.2814,88923800
10/05/05,5.2386,5.3214,5.19,5.2029,110065900
11/05/05,5.0343,5.0957,4.73,5.0871,510495300
12/05/05,5.06,5.0843,4.8571,4.8757,242560500
13/05/05,4.8857,5.0329,4.8671,4.9671,175678300
16/05/05,4.9371,5.1014,4.9329,5.0786,118573700
17/05/05,5.02,5.0657,4.9343,5.0514,147086100
18/05/05,5.0714,5.3657,4.9986,5.12,159180700
19/05/05,5.1143,5.3829,5.1114,5.3643,198290400
20/05/05,5.3214,5.3786,5.3129,5.3643,113162700
23/05/05,5.4071,5.7,5.4071,5.68,260643600
24/05/05,5.6357,5.7129,5.5757,5.6714,148365000
25/05/05,5.6429,5.7071,5.6171,5.6829,99001700
26/05/05,5.7179,5.8486,5.5429,5.82,131380200
27/05/05,5.8057,5.8271,5.7157,5.7943,79002000
31/05/05,5.8086,5.82,5.6543,5.6799,101051300
01/06/05,5.6986,5.8229,5.6943,5.7571,113453200
02/06/05,5.7214,5.76,5.6571,5.72,93493400
03/06/05,5.4514,5.5114,5.3957,5.4629,239217300
06/06/05,5.4757,5.5186,5.3657,5.4171,202991600
07/06/05,5.3714,5.39,5.2071,5.22,186316200
08/06/05,5.2329,5.3214,5.2243,5.2743,101001600
09/06/05,5.2857,5.42,5.2598,5.3786,97563900
10/06/05,5.3429,5.3429,5.0743,5.1157,169733200
13/06/05,5.1271,5.23,5.1171,5.1286,108943100
14/06/05,5.1443,5.1643,5.1071,5.1429,86961700
15/06/05,5.2671,5.3286,5.1857,5.3043,140835800
16/06/05,5.3129,5.44,5.26,5.4257,136918600
17/06/05,5.4971,5.5057,5.4043,5.4729,149031400
20/06/05,5.4071,5.4414,5.35,5.3729,80929100
21/06/05,5.3857,5.4557,5.34,5.4086,92631700
22/06/05,5.4657,5.5143,5.4486,5.5071,106231300
23/06/05,5.5471,5.6829,5.5214,5.5557,168563500
24/06/05,5.5843,5.5886,5.3829,5.3943,102677400
27/06/05,5.2629,5.4429,5.24,5.3,150042900
28/06/05,5.3557,5.37,5.31,5.33,87574900
29/06/05,5.3186,5.3271,5.16,5.1957,112089600
30/06/05,5.23,5.3086,5.1871,5.2586,104597500
01/07/05,5.2614,5.2814,5.1843,5.2143,62500200
05/07/05,5.2286,5.45,5.2143,5.4257,113567300
06/07/05,5.3971,5.4514,5.3143,5.3414,98656600
07/07/05,5.2586,5.3943,5.2571,5.3757,95930800
08/07/05,5.41,5.4686,5.3529,5.4643,72683800
11/07/05,5.4814,5.5214,5.3971,5.4429,97197100
12/07/05,5.4614,5.4857,5.4157,5.4629,96759600
13/07/05,5.47,5.5,5.4143,5.4786,171208800
14/07/05,5.8271,6.0014,5.7471,5.8214,524015100
15/07/05,5.8529,5.9386,5.78,5.9357,171920700
18/07/05,5.9157,6.0143,5.91,5.9271,146574400
19/07/05,5.9314,6.1757,5.8671,6.17,167765500
20/07/05,6.1229,6.2571,6.0929,6.2329,113348900
21/07/05,6.2429,6.2914,6.1286,6.1843,101066000
22/07/05,6.2057,6.2857,6.1986,6.2857,75276600
25/07/05,6.2843,6.3257,6.2471,6.2586,73656800
26/07/05,6.2871,6.3014,6.1943,6.2329,67148200
27/07/05,6.2614,6.2957,6.0957,6.2843,70937300
28/07/05,6.28,6.2857,6.1857,6.2571,62827800
29/07/05,6.2229,6.34,6.0371,6.0929,140520100
01/08/05,6.0857,6.1543,6.0114,6.1071,78562400
02/08/05,6.1271,6.2143,6.0871,6.17,74218900
03/08/05,6.17,6.1871,6.11,6.1743,64580600
04/08/05,6.14,6.1429,6.0414,6.1014,67326000
05/08/05,6.07,6.1943,6.0029,6.1414,60482800
08/08/05,6.1429,6.1786,6.0871,6.0929,44095800
09/08/05,6.1329,6.27,6.13,6.26,95209800
10/08/05,6.2857,6.3414,6.1871,6.1971,90236300
11/08/05,6.1986,6.3029,6.1786,6.2857,67995900
12/08/05,6.2086,6.6029,6.1943,6.5857,229009200
15/08/05,6.64,6.9043,6.6357,6.8114,271681900
16/08/05,6.77,6.7857,6.6014,6.6071,134405600
17/08/05,6.6286,6.7771,6.6243,6.7357,124931100
18/08/05,6.7014,6.7143,6.5357,6.6143,110639900
19/08/05,6.6071,6.6714,6.5386,6.5471,94142300
22/08/05,6.5929,6.6786,6.4657,6.5529,96933200
23/08/05,6.55,6.5857,6.4743,6.5343,73901100
24/08/05,6.5143,6.7314,6.5129,6.5386,143017700
25/08/05,6.5886,6.6414,6.5443,6.58,69063400
26/08/05,6.5871,6.62,6.48,6.5343,65264500
29/08/05,6.4671,6.5759,6.4657,6.5486,64073800
30/08/05,6.57,6.6843,6.56,6.6529,129690400
31/08/05,6.6843,6.7186,6.61,6.6986,100739100
01/09/05,6.7143,6.7386,6.5843,6.6086,89091800
02/09/05,6.6143,6.6857,6.5886,6.6029,55594700
06/09/05,6.67,6.9829,6.65,6.9714,204654800
07/09/05,7.0071,7.0571,6.8457,6.9543,240768500
08/09/05,7.05,7.16,7.02,7.1114,175660100
09/09/05,7.1486,7.3357,7.1129,7.33,153910400
12/09/05,7.3,7.3757,7.2257,7.3429,113199100
13/09/05,7.2886,7.3271,7.1886,7.26,123221000
14/09/05,7.3114,7.3129,7.066,7.0871,118606600
15/09/05,7.1429,7.1686,7.0471,7.1243,103789000
16/09/05,7.1757,7.3157,7.1357,7.3157,147751100
19/09/05,7.2929,7.5557,7.2929,7.52,195932800
20/09/05,7.57,7.6871,7.56,7.5986,204957200
21/09/05,7.5657,7.5786,7.4086,7.4443,108686900
22/09/05,7.4214,7.4957,7.3314,7.4143,115931900
23/09/05,7.4429,7.6429,7.4057,7.6,139614300
26/09/05,7.7186,7.7943,7.6171,7.6914,136640700
27/09/05,7.7029,7.7486,7.6329,7.6343,85425900
28/09/05,7.5814,7.5871,7.2271,7.2971,281386000
29/09/05,7.3186,7.5129,7.2586,7.4771,159211500
30/09/05,7.4757,7.6643,7.4114,7.6586,132908300
03/10/05,7.7371,7.7914,7.6686,7.7771,126888300
04/10/05,7.85,7.9071,7.6629,7.6786,134864800
05/10/05,7.7614,7.7657,7.5357,7.54,152692400
06/10/05,7.6,7.6414,7.2671,7.3857,189384300
07/10/05,7.3914,7.4186,7.2214,7.3286,169470700
10/10/05,7.4057,7.4157,7.1829,7.1957,126876400
11/10/05,7.3186,7.41,7.2,7.37,306471200
12/10/05,6.95,7.1857,6.8386,7.0357,674371600
13/10/05,7.0629,7.7071,7.0386,7.6771,466393900
14/10/05,7.7186,7.7643,7.5414,7.7143,258888000
17/10/05,7.7114,7.7471,7.5257,7.6343,154208600
18/10/05,7.6071,7.7071,7.4571,7.4586,152397000
19/10/05,7.4386,7.8514,7.3157,7.8486,252170800
20/10/05,7.7814,8.0714,7.7643,8.02,339440500
21/10/05,8.12,8.14,7.9086,7.9514,199181500
24/10/05,7.8929,8.1129,7.87,8.1129,152438300
25/10/05,8.0571,8.1214,7.9557,8.0143,116281900
26/10/05,8.04,8.2229,7.9886,8.1471,157898300
27/10/05,8.1414,8.1443,7.9157,7.9157,102885300
28/10/05,8.0057,8.0614,7.7386,7.7814,192446800
31/10/05,7.8857,8.2829,7.8214,8.2271,235211200
01/11/05,8.1771,8.3057,8.1243,8.2143,187421500
02/11/05,8.2457,8.5714,8.2286,8.5643,214265100
03/11/05,8.6086,8.9029,8.5814,8.8357,221095700
04/11/05,8.6214,8.7486,8.5171,8.7357,219508800
07/11/05,8.6929,8.81,8.5914,8.6043,159707800
08/11/05,8.5643,8.6257,8.4429,8.5571,118441400
09/11/05,8.5714,8.7443,8.5714,8.5871,138232500
10/11/05,8.6629,8.7429,8.43,8.74,166336100
11/11/05,8.7914,8.8729,8.7629,8.7914,106362200
14/11/05,8.7914,8.8543,8.7014,8.7786,92483300
15/11/05,8.8,9.0114,8.78,8.8971,134210300
16/11/05,9.0214,9.2943,9.0129,9.2786,196128800
17/11/05,9.37,9.4114,9.1786,9.2171,169051400
18/11/05,9.3357,9.3471,9.1957,9.2229,131240200
21/11/05,9.26,9.3129,9.1029,9.28,127927800
22/11/05,9.2629,9.5371,9.2171,9.5029,135070600
23/11/05,9.5543,9.7114,9.5271,9.5871,121463300
25/11/05,9.6657,9.9343,9.6429,9.9057,98753200
28/11/05,10.1029,10.1529,9.8671,9.9514,254629900
29/11/05,9.9986,10.0429,9.6214,9.7286,222858300
30/11/05,9.7757,9.8357,9.6457,9.6886,148918700
01/12/05,9.85,10.2471,9.83,10.2286,203223300
02/12/05,10.2986,10.3914,10.1,10.3757,223940500
05/12/05,10.2786,10.3614,10.2129,10.26,145917800
06/12/05,10.5614,10.69,10.4786,10.5786,214257400
07/12/05,10.6043,10.6371,10.4457,10.5643,169866200
08/12/05,10.4571,10.5957,10.3714,10.5829,197619800
09/12/05,10.6014,10.6557,10.4786,10.6186,138850600
12/12/05,10.6957,10.7643,10.6514,10.7014,131248600
13/12/05,10.6929,10.78,10.6014,10.7114,123454100
14/12/05,10.3614,10.4714,10.0386,10.2871,362679100
15/12/05,10.3829,10.4086,10.1929,10.3114,140290500
16/12/05,10.3057,10.3286,10.1514,10.1586,167792800
19/12/05,10.1586,10.3714,10.1486,10.1971,132323800
20/12/05,10.2321,10.34,10.16,10.3014,119777000
21/12/05,10.3714,10.5157,10.3629,10.5,118934200
22/12/05,10.5586,10.6414,10.5143,10.5743,92652700
23/12/05,10.5957,10.6086,10.4714,10.4786,57464400
27/12/05,10.5714,10.74,10.5643,10.6043,147647500
28/12/05,10.6343,10.68,10.4743,10.51,99528800
29/12/05,10.54,10.5457,10.2029,10.2071,122506300
30/12/05,10.13,10.3471,10.0486,10.27,156065700
03/01/06,10.3331,10.6786,10.3214,10.6786,201808600
04/01/06,10.7329,10.8543,10.6429,10.71,154900900
05/01/06,10.69,10.7,10.5357,10.6257,112355600
06/01/06,10.7486,10.9571,10.65,10.9,176114400
09/01/06,10.9614,11.0286,10.82,10.8643,168760200
10/01/06,10.8929,11.6986,10.8329,11.5514,569967300
11/01/06,11.9771,12.1143,11.7986,11.9857,373448600
12/01/06,12.1386,12.3429,11.9457,12.0416,320202400
13/01/06,12.1414,12.2871,12.0857,12.2271,194076400
17/01/06,12.2429,12.34,11.9814,12.1014,208905900
18/01/06,11.8686,12.0071,11.6929,11.7843,300159300
